SYSTEM,SITE,ENBID,ENBNAME,SITE_NAME,CID,CELL_NAME,LAT,LON,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,11,L23-CBI0989-1A,13.4028,101.0191,20,30,33161,38852,321,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,12,L23-CBI0989-2A,13.4028,101.0191,20,30,33161,39050,321,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,13,L23-CBI0989-3A,13.4028,101.0191,20,30,33161,39248,321,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,22,L23-CBI0989-2B,13.4028,101.0191,90,30,33161,39050,322,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,23,L23-CBI0989-3B,13.4028,101.0191,90,30,33161,39248,322,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,21,L23-CBI0989-1B,13.4028,101.0191,90,30,33161,38852,322,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,31,L23-CBI0989-1C,13.4028,101.0191,160,30,33161,38852,323,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,32,L23-CBI0989-2C,13.4028,101.0191,160,30,33161,39050,323,520,17
LTE,CBI0989,500544,CBI0989-L23,SOI SAMAN DAMRI 19,33,L23-CBI0989-3C,13.4028,101.0191,160,30,33161,39248,323,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,12,L23-CBI1008-2A,13.10335,100.97846,10,30,33091,39050,78,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,13,L23-CBI1008-3A,13.10335,100.97846,10,30,33091,39248,78,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,11,L23-CBI1008-1A,13.10335,100.97846,10,30,33091,38852,78,520,17
LTE,CBI0372,500322,CBI0372-L23,BANNAPA,23,L23-CBI0372-3B,13.3998,101.029,50,30,33161,39248,379,520,17
LTE,CBI0372,500322,CBI0372-L23,BANNAPA,32,L23-CBI0372-2C,13.3998,101.029,170,30,33161,39050,378,520,17
LTE,CBI0372,500322,CBI0372-L23,BANNAPA,33,L23-CBI0372-3C,13.3998,101.029,170,30,33161,39248,378,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,21,L23-CBI1008-1B,13.10335,100.97846,130,30,33091,38852,80,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,22,L23-CBI1008-2B,13.10335,100.97846,130,30,33091,39050,80,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,23,L23-CBI1008-3B,13.10335,100.97846,130,30,33091,39248,80,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,32,L23-CBI1008-2C,13.10335,100.97846,250,30,33091,39050,79,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,33,L23-CBI1008-3C,13.10335,100.97846,250,30,33091,39248,79,520,17
LTE,CBI1008,500546,CBI1008-L23,SOI PRADIT PAISARN,31,L23-CBI1008-1C,13.10335,100.97846,250,30,33091,38852,79,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,11,L23-CBI1033-1A,13.08789,100.93864,30,30,33091,38852,335,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,12,L23-CBI1033-2A,13.08789,100.93864,30,30,33091,39050,335,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,13,L23-CBI1033-3A,13.08789,100.93864,30,30,33091,39248,335,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,22,L23-CBI1033-2B,13.08789,100.93864,150,30,33091,39050,334,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,23,L23-CBI1033-3B,13.08789,100.93864,150,30,33091,39248,334,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,21,L23-CBI1033-1B,13.08789,100.93864,150,30,33091,38852,334,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,31,L23-CBI1033-1C,13.08789,100.93864,270,30,33091,38852,333,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,32,L23-CBI1033-2C,13.08789,100.93864,270,30,33091,39050,333,520,17
LTE,CBI1033,500552,CBI1033-L23,TECHNOLOGY LAEMCHABANG COLLEGE,33,L23-CBI1033-3C,13.08789,100.93864,270,30,33091,39248,333,520,17
LTE,CBI0394,500329,CBI0394-L23,PINTONG,13,L23-CBI0394-3A,13.095421,101.053989,30,30,33092,39248,179,520,17
LTE,CBI0394,500329,CBI0394-L23,PINTONG,11,L23-CBI0394-1A,13.095421,101.053989,30,30,33092,38852,179,520,17
LTE,CBI0394,500329,CBI0394-L23,PINTONG,21,L23-CBI0394-1B,13.095421,101.053989,120,30,33092,38852,177,520,17
LTE,CBI0394,500329,CBI0394-L23,PINTONG,22,L23-CBI0394-2B,13.095421,101.053989,120,30,33092,39050,177,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,12,L23-RYG0005-2A,12.69830878,101.1885371,340,30,33122,39050,24,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,13,L23-RYG0005-3A,12.69830878,101.1885371,340,30,33122,39248,24,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,11,L23-RYG0005-1A,12.69830878,101.1885371,340,30,33122,38852,24,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,21,L23-RYG0005-1B,12.69830878,101.1885371,70,30,33122,38852,19,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,22,L23-RYG0005-2B,12.69830878,101.1885371,70,30,33122,39050,19,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,23,L23-RYG0005-3B,12.69830878,101.1885371,70,30,33122,39248,19,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,32,L23-RYG0005-2C,12.69830878,101.1885371,160,30,33122,39050,18,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,33,L23-RYG0005-3C,12.69830878,101.1885371,160,30,33122,39248,18,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,31,L23-RYG0005-1C,12.69830878,101.1885371,160,30,33122,38852,18,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,41,L23-RYG0005-1D,12.69830878,101.1885371,250,30,33122,38852,20,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,42,L23-RYG0005-2D,12.69830878,101.1885371,250,30,33122,39050,20,520,17
LTE,RYG0005,500573,RYG0005-L23,BANKHODHIN,43,L23-RYG0005-3D,12.69830878,101.1885371,250,30,33122,39248,20,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,11,L23-RYG0322-1A,12.71385,101.18681,0,30,33122,38852,399,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,12,L23-RYG0322-2A,12.71385,101.18681,0,30,33122,39050,399,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,13,L23-RYG0322-3A,12.71385,101.18681,0,30,33122,39248,399,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,22,L23-RYG0322-2B,12.71385,101.18681,70,30,33122,39050,400,520,17
LTE,CBI0084,500159,CBI0084-L23,BANBUNGBON,43,L23-CBI0084-3D,13.07339758,101.008029,290,30,33091,39248,387,520,17
LTE,CBI0577,500411,CBI0577-L23,BANHALUNG,13,L23-CBI0577-3A,13.17611,101.00619,340,30,33093,39248,216,520,17
LTE,CBI0577,500411,CBI0577-L23,BANHALUNG,32,L23-CBI0577-2C,13.17611,101.00619,240,30,33093,39050,217,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,23,L23-RYG0322-3B,12.71385,101.18681,70,30,33122,39248,400,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,21,L23-RYG0322-1B,12.71385,101.18681,70,30,33122,38852,400,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,31,L23-RYG0322-1C,12.71385,101.18681,150,30,33122,38852,425,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,32,L23-RYG0322-2C,12.71385,101.18681,150,30,33122,39050,425,520,17
LTE,RYG0322,500745,RYG0322-L23,MAPTAPUTPHANPITTAYAKARN SCHOOL,33,L23-RYG0322-3C,12.71385,101.18681,150,30,33122,39248,425,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,12,L23-RYG0345-2A,12.73261,101.16032,0,30,33082,39050,302,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,13,L23-RYG0345-3A,12.73261,101.16032,0,30,33082,39248,302,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,11,L23-RYG0345-1A,12.73261,101.16032,0,30,33082,38852,302,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,21,L23-RYG0345-1B,12.73261,101.16032,90,30,33082,38852,301,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,22,L23-RYG0345-2B,12.73261,101.16032,90,30,33082,39050,301,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,23,L23-RYG0345-3B,12.73261,101.16032,90,30,33082,39248,301,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,32,L23-RYG0345-2C,12.73261,101.16032,180,30,33082,39050,300,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,33,L23-RYG0345-3C,12.73261,101.16032,180,30,33082,39248,300,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,31,L23-RYG0345-1C,12.73261,101.16032,180,30,33082,38852,300,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,41,L23-RYG0345-1D,12.73261,101.16032,270,30,33082,38852,430,520,17
LTE,CBI0084,500159,CBI0084-L23,BANBUNGBON,21,L23-CBI0084-1B,13.07339758,101.008029,120,30,33091,38852,411,520,17
LTE,CBI0084,500159,CBI0084-L23,BANBUNGBON,22,L23-CBI0084-2B,13.07339758,101.008029,120,30,33091,39050,411,520,17
LTE,CBI0084,500159,CBI0084-L23,BANBUNGBON,23,L23-CBI0084-3B,13.07339758,101.008029,120,30,33091,39248,411,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,42,L23-RYG0345-2D,12.73261,101.16032,270,30,33082,39050,430,520,17
LTE,RYG0345,500754,RYG0345-L23,MONGKUT RAYONG HOSPITAL,43,L23-RYG0345-3D,12.73261,101.16032,270,30,33082,39248,430,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,12,L23-RYG0381-2A,12.68203,101.21166,330,30,33122,39050,349,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,13,L23-RYG0381-3A,12.68203,101.21166,330,30,33122,39248,349,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,11,L23-RYG0381-1A,12.68203,101.21166,330,30,33122,38852,349,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,21,L23-RYG0381-1B,12.68203,101.21166,80,30,33122,38852,386,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,22,L23-RYG0381-2B,12.68203,101.21166,80,30,33122,39050,386,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,23,L23-RYG0381-3B,12.68203,101.21166,80,30,33122,39248,386,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,32,L23-RYG0381-2C,12.68203,101.21166,160,30,33122,39050,385,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,33,L23-RYG0381-3C,12.68203,101.21166,160,30,33122,39248,385,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,31,L23-RYG0381-1C,12.68203,101.21166,160,30,33122,38852,385,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,41,L23-RYG0381-1D,12.68203,101.21166,250,30,33122,38852,384,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,42,L23-RYG0381-2D,12.68203,101.21166,250,30,33122,39050,384,520,17
LTE,RYG0381,500772,RYG0381-L23,BAN SUAN KAEO,43,L23-RYG0381-3D,12.68203,101.21166,250,30,33122,39248,384,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,12,L23-CBI0261-2A,12.94867913,100.9201756,60,30,33081,39050,252,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,13,L23-CBI0261-3A,12.94867913,100.9201756,60,30,33081,39248,252,520,17
LTE,CBI0084,500159,CBI0084-L23,BANBUNGBON,31,L23-CBI0084-1C,13.07339758,101.008029,220,30,33091,38852,413,520,17
LTE,CBI0084,500159,CBI0084-L23,BANBUNGBON,41,L23-CBI0084-1D,13.07339758,101.008029,290,30,33091,38852,387,520,17
LTE,CBI0084,500159,CBI0084-L23,BANBUNGBON,42,L23-CBI0084-2D,13.07339758,101.008029,290,30,33091,39050,387,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,11,L23-CBI0261-1A,12.94867913,100.9201756,60,30,33081,38852,252,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,21,L23-CBI0261-1B,12.94867913,100.9201756,180,30,33081,38852,254,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,22,L23-CBI0261-2B,12.94867913,100.9201756,180,30,33081,39050,254,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,23,L23-CBI0261-3B,12.94867913,100.9201756,180,30,33081,39248,254,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,32,L23-CBI0261-2C,12.94867913,100.9201756,270,30,33081,39050,253,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,33,L23-CBI0261-3C,12.94867913,100.9201756,270,30,33081,39248,253,520,17
LTE,CBI0261,500273,CBI0261-L23,BANMABSONG,31,L23-CBI0261-1C,12.94867913,100.9201756,270,30,33081,38852,253,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,11,L23-CBI0277-1A,13.14730758,100.9362071,30,30,33091,38852,65,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,12,L23-CBI0277-2A,13.14730758,100.9362071,30,30,33091,39050,65,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,13,L23-CBI0277-3A,13.14730758,100.9362071,30,30,33091,39248,65,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,22,L23-CBI0277-2B,13.14730758,100.9362071,90,30,33091,39050,210,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,21,L23-CBI0277-1B,13.14730758,100.9362071,90,30,33091,38852,210,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,31,L23-CBI0277-1C,13.14730758,100.9362071,150,30,33091,38852,64,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,32,L23-CBI0277-2C,13.14730758,100.9362071,150,30,33091,39050,64,520,17
LTE,CBI0277,500282,CBI0277-L23,KEHASRIRACHA,33,L23-CBI0277-3C,13.14730758,100.9362071,150,30,33091,39248,64,520,17
LTE,CBI0602,500417,CBI0602-L23,BAN KHAO NAM SAP,12,L23-CBI0602-2A,13.128888,100.934444,0,30,33091,39050,330,520,17
LTE,CBI0046,500128,CBI0046-L23,AIT_U,12,L23-CBI0046-2A,12.841944,101.012777,70,30,33083,39050,39,520,17
LTE,CBI0046,500128,CBI0046-L23,AIT_U,13,L23-CBI0046-3A,12.841944,101.012777,70,30,33083,39248,39,520,17
LTE,CBI0046,500128,CBI0046-L23,AIT_U,11,L23-CBI0046-1A,12.841944,101.012777,70,30,33083,38852,39,520,17
LTE,CBI0046,500128,CBI0046-L23,AIT_U,21,L23-CBI0046-1B,12.841944,101.012777,200,30,33083,38852,41,520,17
LTE,CBI0602,500417,CBI0602-L23,BAN KHAO NAM SAP,13,L23-CBI0602-3A,13.128888,100.934444,0,30,33091,39248,330,520,17
LTE,CBI0602,500417,CBI0602-L23,BAN KHAO NAM SAP,11,L23-CBI0602-1A,13.128888,100.934444,0,30,33091,38852,330,520,17
LTE,CBI0602,500417,CBI0602-L23,BAN KHAO NAM SAP,21,L23-CBI0602-1B,13.128888,100.934444,110,30,33091,38852,332,520,17
LTE,CBI0602,500417,CBI0602-L23,BAN KHAO NAM SAP,22,L23-CBI0602-2B,13.128888,100.934444,110,30,33091,39050,332,520,17
