SYSTEM,SITE,LAT,LON,CELL_NAME,CID,ENBID,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,CBI1296-L23,13.412902,101.061294,L23-CBI1296-3E,53,502917,240,30,33163,39248,420,520,17
LTE,CBI1296-L23,13.413192,101.061204,L23-CBI1296-1F,61,502917,280,30,33163,38852,424,520,17
LTE,CBI1296-L23,13.413192,101.061204,L23-CBI1296-2F,62,502917,280,30,33163,39050,424,520,17
LTE,CBI1296-L23,13.413192,101.061204,L23-CBI1296-3F,63,502917,280,30,33163,39248,424,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-1M,131,502604,180,30,33083,38852,328,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-3M,133,502604,180,30,33083,39248,328,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-1N,141,502604,240,30,33083,38852,327,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-2N,142,502604,240,30,33083,39050,327,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-3N,143,502604,240,30,33083,39248,327,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-1O,151,502604,300,30,33083,38852,242,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-2O,152,502604,300,30,33083,39050,242,520,17
LTE,CBI1248B-L23,12.78781,100.94343,L23-CBI1248-3O,153,502604,300,30,33083,39248,242,520,17
LTE,CBI0731-L23,12.92462,100.77489,L23-CBI0731-1A,11,502725,0,30,33081,38852,94,520,17
LTE,CBI0731-L23,12.92462,100.77489,L23-CBI0731-2A,12,502725,0,30,33081,39050,94,520,17
LTE,CBI0731-L23,12.92462,100.77489,L23-CBI0731-3A,13,502725,0,30,33081,39248,94,520,17
LTE,CBI1132-L23,12.93275,100.88739,L23-CBI1132-1A,11,502455,0,30,33081,38852,377,520,17
LTE,CBI1132-L23,12.93275,100.88739,L23-CBI1132-2A,12,502455,0,30,33081,39050,377,520,17
LTE,CBI1132-L23,12.93275,100.88739,L23-CBI1132-3A,13,502455,0,30,33081,39248,377,520,17
LTE,CBI1257-L23,13.078138,100.913601,L23-CBI1257-1A,11,500935,0,30,33091,38852,269,520,17
LTE,CBI1257-L23,13.078138,100.913601,L23-CBI1257-2A,12,500935,0,30,33091,39050,269,520,17
LTE,CBI1257-L23,13.078138,100.913601,L23-CBI1257-3A,13,500935,0,30,33091,39248,269,520,17
LTE,CBI1259-L23,12.9384,100.89283,L23-CBI1259-1A,11,500936,0,30,33081,38852,25,520,17
LTE,CBI1259-L23,12.9384,100.89283,L23-CBI1259-2A,12,500936,0,30,33081,39050,25,520,17
LTE,CBI1259-L23,12.9384,100.89283,L23-CBI1259-3A,13,500936,0,30,33081,39248,25,520,17
LTE,CBI1260-L23,13.01177,100.95538,L23-CBI1260-1A,11,500937,0,30,33083,38852,187,520,17
LTE,CBI1260-L23,13.01177,100.95538,L23-CBI1260-2A,12,500937,0,30,33083,39050,187,520,17
LTE,CBI1260-L23,13.01177,100.95538,L23-CBI1260-3A,13,500937,0,30,33083,39248,187,520,17
LTE,CBI1262-L23,13.0523,101.0938,L23-CBI1262-1A,11,500942,340,30,33092,38852,72,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-1A,11,501821,20,30,33091,38852,7,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-2A,12,501821,20,30,33091,39050,7,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-3A,13,501821,20,30,33091,39248,7,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-1B,21,501821,240,30,33091,38852,6,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-2B,22,501821,240,30,33091,39050,6,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-3B,23,501821,240,30,33091,39248,6,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-1C,31,501821,300,30,33091,38852,8,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-2C,32,501821,300,30,33091,39050,8,520,17
LTE,CBI1247-L23,13.15811,100.92253,L23-CBI1247-3C,33,501821,300,30,33091,39248,8,520,17
LTE,CBI1288-L23,13.11034,101.3771,L23-CBI1288-1A,11,500235,25,30,33121,38852,270,520,17
LTE,CBI1288-L23,13.11034,101.3771,L23-CBI1288-2A,12,500235,25,30,33121,39050,270,520,17
LTE,CBI1288-L23,13.11034,101.3771,L23-CBI1288-3A,13,500235,25,30,33121,39248,270,520,17
LTE,CBI1288-L23,13.11034,101.3771,L23-CBI1288-1B,21,500235,140,30,33121,38852,272,520,17
LTE,CBI1288-L23,13.11034,101.3771,L23-CBI1288-2B,22,500235,140,30,33121,39050,272,520,17
LTE,CBI1262-L23,13.0523,101.0938,L23-CBI1262-3A,13,500942,340,30,33092,39248,72,520,17
LTE,CBI1263-L23,13.02994,101.12395,L23-CBI1263-1A,11,502084,350,30,33092,38852,236,520,17
LTE,CBI1263-L23,13.02994,101.12395,L23-CBI1263-2A,12,502084,350,30,33092,39050,236,520,17
LTE,CBI1263-L23,13.02994,101.12395,L23-CBI1263-3A,13,502084,350,30,33092,39248,236,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-1A,11,500315,60,30,33091,38852,312,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-2A,12,500315,60,30,33091,39050,312,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-3A,13,500315,60,30,33091,39248,312,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-1B,21,500315,180,30,33091,38852,314,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-2B,22,500315,180,30,33091,39050,314,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-3B,23,500315,180,30,33091,39248,314,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-1C,31,500315,250,30,33091,38852,313,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-2C,32,500315,250,30,33091,39050,313,520,17
LTE,CBI0351-L23,13.09518987,100.9041177,L23-CBI0351-3C,33,500315,250,30,33091,39248,313,520,17
LTE,CBI0954-L23,13.40283,101.00489,L23-CBI0954-1A,11,503020,340,30,33161,38852,165,520,17
LTE,CBI0954-L23,13.40283,101.00489,L23-CBI0954-2A,12,503020,340,30,33161,39050,165,520,17
LTE,CBI0954-L23,13.40283,101.00489,L23-CBI0954-3A,13,503020,340,30,33161,39248,165,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-1A,11,500999,10,30,33163,38852,174,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-2A,12,500999,10,30,33163,39050,174,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-3A,13,500999,10,30,33163,39248,174,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-1B,21,500999,90,30,33163,38852,175,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-2B,22,500999,90,30,33163,39050,175,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-3B,23,500999,90,30,33163,39248,175,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-1C,31,500999,150,30,33163,38852,173,520,17
LTE,CBI0314-L23,13.411007,101.059496,L23-CBI0314-2C,32,500999,150,30,33163,39050,173,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-1A,11,500175,10,30,33083,38852,38,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-2A,12,500175,10,30,33083,39050,38,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-3A,13,500175,10,30,33083,39248,38,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-2B,22,500175,70,30,33083,39050,37,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-3B,23,500175,70,30,33083,39248,37,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-1B,21,500175,70,30,33083,38852,37,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-1C,31,500175,120,30,33083,38852,36,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-2C,32,500175,120,30,33083,39050,36,520,17
LTE,CBI1248-L23,12.7889,100.932,L23-CBI1248-3C,33,500175,120,30,33083,39248,36,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-1A,11,501086,0,30,33091,38852,276,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-2A,12,501086,0,30,33091,39050,276,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-3A,13,501086,0,30,33091,39248,276,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-2B,22,501086,120,30,33091,39050,277,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-3B,23,501086,120,30,33091,39248,277,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-1B,21,501086,120,30,33091,38852,277,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-1C,31,501086,230,30,33091,38852,278,520,17
LTE,CBI1251-L23,13.13585,100.91608,L23-CBI1251-2C,32,501086,230,30,33091,39050,278,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-2A,12,501091,60,30,33163,39050,390,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-3A,13,501091,60,30,33163,39248,390,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-1A,11,501091,60,30,33163,38852,390,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-1B,21,501091,120,30,33163,38852,392,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-2B,22,501091,120,30,33163,39050,392,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-3B,23,501091,120,30,33163,39248,392,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-2C,32,501091,180,30,33163,39050,391,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-3C,33,501091,180,30,33163,39248,391,520,17
LTE,CBI1252-L23,13.45042,101.059376,L23-CBI1252-1C,31,501091,180,30,33163,38852,391,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-1A,11,500308,10,30,33162,38852,153,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-2A,12,500308,10,30,33162,39050,153,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-3A,13,500308,10,30,33162,39248,153,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-2B,22,500308,110,30,33162,39050,155,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-3B,23,500308,110,30,33162,39248,155,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-1B,21,500308,110,30,33162,38852,155,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-1C,31,500308,210,30,33162,38852,154,520,17
LTE,CBI1253-L23,13.30625,100.95263,L23-CBI1253-3C,33,500308,210,30,33162,39248,154,520,17
LTE,CBI0393B-L23,13.158901,101.309427,L23-CBI0393-1G,71,502127,90,30,33092,38852,192,520,17
LTE,CBI0393B-L23,13.158901,101.309427,L23-CBI0393-2G,72,502127,90,30,33092,39050,192,520,17
LTE,CBI0393B-L23,13.158901,101.309427,L23-CBI0393-3G,73,502127,90,30,33092,39248,192,520,17
LTE,CBI0393B-L23,13.159105,101.309461,L23-CBI0393-1H,81,502127,90,30,33092,38852,193,520,17
LTE,CBI0393B-L23,13.159105,101.309461,L23-CBI0393-2H,82,502127,90,30,33092,39050,193,520,17
LTE,CBI0393B-L23,13.159105,101.309461,L23-CBI0393-3H,83,502127,90,30,33092,39248,193,520,17
LTE,CBI0393B-L23,13.159328,101.309502,L23-CBI0393-1I,91,502127,80,30,33092,38852,212,520,17
LTE,CBI0393B-L23,13.159328,101.309502,L23-CBI0393-2I,92,502127,80,30,33092,39050,212,520,17
LTE,CBI0393B-L23,13.159328,101.309502,L23-CBI0393-3I,93,502127,80,30,33092,39248,212,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-1A,11,501141,20,30,33161,38852,239,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-2A,12,501141,20,30,33161,39050,239,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-3A,13,501141,20,30,33161,39248,239,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-1B,21,501141,90,30,33161,38852,237,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-2B,22,501141,90,30,33161,39050,237,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-1C,31,501141,170,30,33161,38852,245,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-2C,32,501141,170,30,33161,39050,245,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-3C,33,501141,170,30,33161,39248,245,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-1D,41,501141,250,30,33161,38852,235,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-2D,42,501141,250,30,33161,39050,235,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-3D,43,501141,250,30,33161,39248,235,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-1E,51,501141,310,30,33161,38852,243,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-2E,52,501141,310,30,33161,39050,243,520,17
LTE,CBI1271-L23,13.34972,100.98021,L23-CBI1271-3E,53,501141,310,30,33161,39248,243,520,17
LTE,CBI1256-L23,13.309692,100.902806,L23-CBI1256-1D,41,500905,180,30,33162,38852,52,520,17
LTE,CBI1256-L23,13.309692,100.902806,L23-CBI1256-3D,43,500905,180,30,33162,39248,52,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-1A,11,500250,340,30,33081,38852,47,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-2A,12,500250,340,30,33081,39050,47,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-3A,13,500250,340,30,33081,39248,47,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-1B,21,500250,70,30,33081,38852,46,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-2B,22,500250,70,30,33081,39050,46,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-3B,23,500250,70,30,33081,39248,46,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-1C,31,500250,215,30,33081,38852,45,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-2C,32,500250,215,30,33081,39050,45,520,17
LTE,CBI1278-L23,12.93284,100.90003,L23-CBI1278-3C,33,500250,215,30,33081,39248,45,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-1M,131,502599,320,30,33091,38852,231,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-2M,132,502599,320,30,33091,39050,231,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-3M,133,502599,320,30,33091,39248,231,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-2N,142,502599,80,30,33091,39050,232,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-3N,143,502599,80,30,33091,39248,232,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-1O,151,502599,140,30,33091,38852,225,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-2O,152,502599,140,30,33091,39050,225,520,17
LTE,CBI0321B-L23,13.169146,100.930673,L23-CBI0321-3O,153,502599,140,30,33091,39248,225,520,17
LTE,CBI0657-L23,13.090088,100.922309,L23-CBI0657-1A,11,502484,330,30,33091,38852,30,520,17
LTE,CBI0657-L23,13.090088,100.922309,L23-CBI0657-2A,12,502484,330,30,33091,39050,30,520,17
LTE,CBI0657-L23,13.090088,100.922309,L23-CBI0657-3A,13,502484,330,30,33091,39248,30,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-2A,12,500390,30,30,33163,39050,89,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-3A,13,500390,30,30,33163,39248,89,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-1B,21,500390,90,30,33163,38852,88,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-2B,22,500390,90,30,33163,39050,88,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-3B,23,500390,90,30,33163,39248,88,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-1C,31,500390,150,30,33163,38852,87,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-2C,32,500390,150,30,33163,39050,87,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-3C,33,500390,150,30,33163,39248,87,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-1D,41,500390,210,30,33163,38852,166,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-2D,42,500390,210,30,33163,39050,166,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-3D,43,500390,210,30,33163,39248,166,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-1E,51,500390,270,30,33163,38852,302,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-2E,52,500390,270,30,33163,39050,302,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-3E,53,500390,270,30,33163,39248,302,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-1F,61,500390,330,30,33163,38852,99,520,17
LTE,CBI1382-L23,13.420133,101.05751,L23-CBI1382-2F,62,500390,330,30,33163,39050,99,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-1A,11,500002,30,30,33163,38852,290,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-2A,12,500002,30,30,33163,39050,290,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-3A,13,500002,30,30,33163,39248,290,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-2B,22,500002,90,30,33163,39050,70,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-3B,23,500002,90,30,33163,39248,70,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-1B,21,500002,90,30,33163,38852,70,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-1C,31,500002,170,30,33163,38852,71,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-2C,32,500002,170,30,33163,39050,71,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-3C,33,500002,170,30,33163,39248,71,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-2D,42,500002,230,30,33163,39050,73,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-3D,43,500002,230,30,33163,39248,73,520,17
LTE,CBI0033-L23,13.407123,101.075791,L23-CBI0033-1D,41,500002,230,30,33163,38852,73,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-1A,11,500979,350,30,33163,38852,357,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-2A,12,500979,350,30,33163,39050,357,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-3A,13,500979,350,30,33163,39248,357,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-1B,21,500979,180,30,33163,38852,358,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-2B,22,500979,180,30,33163,39050,358,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-3B,23,500979,180,30,33163,39248,358,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-1C,31,500979,260,30,33163,38852,359,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-2C,32,500979,260,30,33163,39050,359,520,17
LTE,CBI1229-L23,13.440833,101.111111,L23-CBI1229-3C,33,500979,260,30,33163,39248,359,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-1A,11,500220,350,30,33082,38852,92,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-2A,12,500220,350,30,33082,39050,92,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-3A,13,500220,350,30,33082,39248,92,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-2B,22,500220,180,30,33082,39050,93,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-3B,23,500220,180,30,33082,39248,93,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-1B,21,500220,180,30,33082,38852,93,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-1C,31,500220,230,30,33082,38852,91,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-2C,32,500220,230,30,33082,39050,91,520,17
LTE,CBI0185-L23,12.67628,100.99708,L23-CBI0185-3C,33,500220,230,30,33082,39248,91,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-2A,12,500100,30,30,33081,39050,342,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-3A,13,500100,30,30,33081,39248,342,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-1B,21,500100,90,30,33081,38852,344,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-2B,22,500100,90,30,33081,39050,344,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-3B,23,500100,90,30,33081,39248,344,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-1C,31,500100,150,30,33081,38852,343,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-2C,32,500100,150,30,33081,39050,343,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-3C,33,500100,150,30,33081,39248,343,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-1D,41,500100,210,30,33081,38852,327,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-2D,42,500100,210,30,33081,39050,327,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-3D,43,500100,210,30,33081,39248,327,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-1E,51,500100,270,30,33081,38852,328,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-2E,52,500100,270,30,33081,39050,328,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-3E,53,500100,270,30,33081,39248,328,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-1F,61,500100,330,30,33081,38852,329,520,17
LTE,CBI1186-L23,12.961391,100.89692,L23-CBI1186-2F,62,500100,330,30,33081,39050,329,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-1A,11,500809,360,30,33081,38852,438,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-2A,12,500809,360,30,33081,39050,438,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-3A,13,500809,360,30,33081,39248,438,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-3B,23,500809,20,30,33081,39248,167,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-2B,22,500809,20,30,33081,39050,167,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-1B,21,500809,20,30,33081,38852,167,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-1C,31,500809,110,30,33081,38852,166,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-2C,32,500809,110,30,33081,39050,166,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-3C,33,500809,110,30,33081,39248,166,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-3D,43,500809,190,30,33081,39248,165,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-2D,42,500809,190,30,33081,39050,165,520,17
LTE,CBI0332-L23,12.927187,100.875981,L23-CBI0332-1D,41,500809,190,30,33081,38852,165,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-2A,12,501147,30,30,33091,39050,425,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-3A,13,501147,30,30,33091,39248,425,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-1A,11,501147,30,30,33091,38852,425,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-1B,21,501147,120,30,33091,38852,423,520,17
LTE,CBI1255-L23,13.284933,100.923176,L23-CBI1255-3B,23,500933,0,170,33162,39248,458,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-1B,21,500927,0,170,33161,38852,448,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-2B,22,500927,0,170,33161,39050,448,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-3B,23,500927,0,170,33161,39248,448,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-1C,31,500927,0,170,33161,38852,491,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-2C,32,500927,0,170,33161,39050,491,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-3C,33,500927,0,170,33161,39248,491,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-1D,41,500927,0,170,33161,38852,486,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-2D,42,500927,0,170,33161,39050,486,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-3D,43,500927,0,170,33161,39248,486,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-1E,51,500927,0,170,33161,38852,487,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-2E,52,500927,0,170,33161,39050,487,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-3E,53,500927,0,170,33161,39248,487,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-1F,61,500927,0,170,33161,38852,488,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-2F,62,500927,0,170,33161,39050,488,520,17
LTE,CBI1158-L23,13.351813,100.9826803,L23-CBI1158-3F,63,500927,0,170,33161,39248,488,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-3B,23,501147,120,30,33091,39248,423,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-2C,32,501147,210,30,33091,39050,424,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-3C,33,501147,210,30,33091,39248,424,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-1C,31,501147,210,30,33091,38852,424,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-1D,41,501147,300,30,33091,38852,270,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-2D,42,501147,300,30,33091,39050,270,520,17
LTE,CBI0896-L23,13.12235,100.95834,L23-CBI0896-3D,43,501147,300,30,33091,39248,270,520,17
LTE,CBI1255-L23,13.284933,100.923176,L23-CBI1255-1B,21,500933,0,170,33162,38852,458,520,17
