SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN
LTE,BKK4113,13.806588,100.562403,L23-BKK4113-3B,23,10,30,31002,520,17,39248
LTE,BKK4113,13.806588,100.562403,L23-BKK4113-3C,33,210,30,31002,520,17,39248
LTE,BKK4113,13.806588,100.562403,L23-BKK4113-2C,32,210,30,31002,520,17,39050
LTE,BKK4113,13.806588,100.562403,L23-BKK4113-1C,31,210,30,31002,520,17,38852
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-3C,33,190,30,31002,520,17,39248
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-2C,32,190,30,31002,520,17,39050
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-1C,31,190,30,31002,520,17,38852
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-1D,41,160,30,31002,520,17,38852
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-2D,42,160,30,31002,520,17,39050
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-3D,43,160,30,31002,520,17,39248
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-3E,53,145,30,31002,520,17,39248
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-2E,52,145,30,31002,520,17,39050
LTE,BKK4176,13.828175,100.56788,L23-BKK4176-1E,51,145,30,31002,520,17,38852
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-1C,31,30,30,31122,520,17,38852
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-3C,33,30,30,31122,520,17,39248
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-2C,32,30,30,31122,520,17,39050
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-2D,42,295,30,31122,520,17,39050
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-3D,43,295,30,31122,520,17,39248
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-1D,41,295,30,31122,520,17,38852
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-2A,12,125,30,31122,520,17,39050
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-1A,11,125,30,31122,520,17,38852
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-3A,13,125,30,31122,520,17,39248
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-3B,23,165,30,31122,520,17,39248
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-1B,21,165,30,31122,520,17,38852
LTE,BKK4947,13.838855,100.580527,L23-BKK4947-2B,22,165,30,31122,520,17,39050
LTE,BKK4113,13.806588,100.562403,L23-BKK4113-1A,11,145,30,31002,520,17,38852
LTE,BKK4113,13.806588,100.562403,L23-BKK4113-2A,12,145,30,31002,520,17,39050
LTE,BKK4113,13.806588,100.562403,L23-BKK4113-3A,13,145,30,31002,520,17,39248
LTE,RM-BKK6956/B,13.812762,100.561581,L23-BKK6956-2D,42,320,30,31002,520,17,39050
LTE,RM-BKK6956/B,13.812762,100.561581,L23-BKK6956-3D,43,320,30,31002,520,17,39248
LTE,RM-BKK6956/B,13.812762,100.561581,L23-BKK6956-1D,41,320,30,31002,520,17,38852
LTE,RM-BKK6956/C,13.812475,100.562104,L23-BKK6956-1E,51,100,30,31002,520,17,38852
LTE,RM-BKK6956/C,13.812475,100.562104,L23-BKK6956-3E,53,100,30,31002,520,17,39248
LTE,RM-BKK6956/C,13.812475,100.562104,L23-BKK6956-2E,52,100,30,31002,520,17,39050
LTE,RM-BKK6956/C,13.812475,100.562104,L23-BKK6956-2F,62,175,30,31002,520,17,39050
LTE,RM-BKK6956/C,13.812475,100.562104,L23-BKK6956-3F,63,175,30,31002,520,17,39248
LTE,RM-BKK6956/C,13.812475,100.562104,L23-BKK6956-1F,61,175,30,31002,520,17,38852
LTE,RM-BKK6956/A,13.813249,100.560172,L23-BKK6956-3B,23,240,30,31002,520,17,39248
LTE,RM-BKK6956/A,13.813249,100.560172,L23-BKK6956-1B,21,240,30,31002,520,17,38852
LTE,RM-BKK6956/A,13.813249,100.560172,L23-BKK6956-2B,22,240,30,31002,520,17,39050
LTE,RM-BKK6956/B,13.812762,100.561581,L23-BKK6956-2C,32,135,30,31002,520,17,39050
LTE,RM-BKK6956/B,13.812762,100.561581,L23-BKK6956-1C,31,135,30,31002,520,17,38852
LTE,RM-BKK6956/B,13.812762,100.561581,L23-BKK6956-3C,33,135,30,31002,520,17,39248
LTE,RM-BKK6956/A,13.813249,100.560172,L23-BKK6956-3A,13,35,30,31002,520,17,39248
LTE,RM-BKK6956/A,13.813249,100.560172,L23-BKK6956-2A,12,35,30,31002,520,17,39050
LTE,RM-BKK6956/A,13.813249,100.560172,L23-BKK6956-1A,11,35,30,31002,520,17,38852
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-1A,11,30,30,31001,520,17,38852
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-2A,12,30,30,31001,520,17,39050
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-3A,13,30,30,31001,520,17,39248
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-3B,23,120,30,31001,520,17,39248
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-2B,22,120,30,31001,520,17,39050
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-1B,21,120,30,31001,520,17,38852
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-1C,31,200,30,31001,520,17,38852
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-2C,32,200,30,31001,520,17,39050
LTE,BKK6447,13.82654,100.54034,L23-BKK6447-3C,33,200,30,31001,520,17,39248
LTE,BKK7834,13.81293,100.56701,L23-BKK7834-2A,12,20,30,31002,520,17,39050
LTE,BKK7834,13.81293,100.56701,L23-BKK7834-1A,11,20,30,31002,520,17,38852
LTE,BKK7834,13.81293,100.56701,L23-BKK7834-3A,13,20,30,31002,520,17,39248
LTE,BKK7881,13.824852,100.571518,L23-BKK7881-2A,12,330,30,31002,520,17,39050
LTE,BKK7881,13.824852,100.571518,L23-BKK7881-1A,11,330,30,31002,520,17,38852
LTE,BKK7881,13.824852,100.571518,L23-BKK7881-3A,13,330,30,31002,520,17,39248
LTE,BKK7848,13.80546,100.57014,L23-BKK7848-1A,11,330,30,31022,520,17,38852
LTE,BKK7848,13.80546,100.57014,L23-BKK7848-2A,12,330,30,31022,520,17,39050
LTE,BKK7848,13.80546,100.57014,L23-BKK7848-3A,13,330,30,31022,520,17,39248
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-3E,53,40,30,31073,520,17,39248
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-1E,51,40,30,31073,520,17,38852
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-2E,52,40,30,31073,520,17,39050
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-2F,62,90,30,31073,520,17,39050
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-1F,61,90,30,31073,520,17,38852
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-3F,63,90,30,31073,520,17,39248
LTE,BKK7998,13.8447,100.5722,L23-BKK7998-1A,11,40,30,31122,520,17,38852
LTE,BKK7998,13.8447,100.5722,L23-BKK7998-2A,12,40,30,31122,520,17,39050
LTE,BKK7998,13.8447,100.5722,L23-BKK7998-3A,13,40,30,31122,520,17,39248
LTE,BKK7821,13.83954,100.57331,L23-BKK7821-1A,11,85,30,31122,520,17,38852
LTE,BKK7821,13.83954,100.57331,L23-BKK7821-2A,12,85,30,31122,520,17,39050
LTE,BKK7821,13.83954,100.57331,L23-BKK7821-3A,13,85,30,31122,520,17,39248
LTE,BKK2619,13.845405,100.569862,L23-BKK2619-1E,51,270,30,31073,520,17,38852
LTE,BKK2619,13.845405,100.569862,L23-BKK2619-2E,52,270,30,31073,520,17,39050
LTE,BKK2619,13.845405,100.569862,L23-BKK2619-3E,53,270,30,31073,520,17,39248
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-3G,73,160,30,31073,520,17,39248
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-1G,71,160,30,31073,520,17,38852
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-2G,72,160,30,31073,520,17,39050
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-2H,82,310,30,31073,520,17,39050
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-1H,81,310,30,31073,520,17,38852
LTE,RM-BKK0250/E,13.8417,100.57169,L23-BKK0250-3H,83,310,30,31073,520,17,39248
LTE,RM-BKK7893/A,13.81352,100.56426,L23-BKK7893-1A,11,310,30,31002,520,17,38852
LTE,RM-BKK7893/A,13.81352,100.56426,L23-BKK7893-3A,13,310,30,31002,520,17,39248
LTE,RM-BKK7893/A,13.81352,100.56426,L23-BKK7893-2A,12,310,30,31002,520,17,39050
LTE,RM-BKK7893/A,13.81352,100.56426,L23-BKK7893-2B,22,60,30,31002,520,17,39050
LTE,RM-BKK7893/A,13.81352,100.56426,L23-BKK7893-3B,23,60,30,31002,520,17,39248
LTE,RM-BKK7893/A,13.81352,100.56426,L23-BKK7893-1B,21,60,30,31002,520,17,38852
LTE,BKK7929,13.83884,100.57192,L23-BKK7929-1A,11,0,30,31122,520,17,38852
LTE,BKK7929,13.83884,100.57192,L23-BKK7929-2A,12,0,30,31122,520,17,39050
LTE,BKK7929,13.83884,100.57192,L23-BKK7929-3A,13,0,30,31122,520,17,39248
LTE,BKK7925,13.81898,100.57968,L23-BKK7925-3A,13,30,30,31022,520,17,39248
LTE,BKK7925,13.81898,100.57968,L23-BKK7925-1A,11,30,30,31022,520,17,38852
LTE,BKK7925,13.81898,100.57968,L23-BKK7925-2A,12,30,30,31022,520,17,39050
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-2A,12,350,30,31073,520,17,39050
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-3A,13,350,30,31073,520,17,39248
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-1A,11,350,30,31073,520,17,38852
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-1A,174,350,30,31073,520,17,38852
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-2A,184,350,30,31073,520,17,39050
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-3A,194,350,30,31073,520,17,39248
LTE,BKAC789,13.81951,100.57166,L23-BKAC789-2A,184,320,30,31022,520,17,39050
LTE,BKAC789,13.81951,100.57166,L23-BKAC789-3A,194,320,30,31022,520,17,39248
LTE,BKAC789,13.81951,100.57166,L23-BKAC789-1A,174,320,30,31022,520,17,38852
LTE,BKK3531,13.804348,100.558511,L23-BKK3531-1D,41,300,30,31002,520,17,38852
LTE,BKK3531,13.804348,100.558511,L23-BKK3531-2D,42,300,30,31002,520,17,39050
LTE,BKK3531,13.804348,100.558511,L23-BKK3531-3D,43,300,30,31002,520,17,39248
LTE,BKK5151,13.8147,100.54816,L23-BKK5151-1A,11,340,30,31001,520,17,38852
LTE,BKK5151,13.8147,100.54816,L23-BKK5151-2A,12,340,30,31001,520,17,39050
LTE,BKK5151,13.8147,100.54816,L23-BKK5151-3A,13,340,30,31001,520,17,39248
LTE,BKK5151,13.8147,100.54816,L23-BKK5151-3B,23,180,30,31001,520,17,39248
LTE,BKK5151,13.8147,100.54816,L23-BKK5151-2B,22,180,30,31001,520,17,39050
LTE,BKK5151,13.8147,100.54816,L23-BKK5151-1B,21,180,30,31001,520,17,38852
LTE,BKDC284,13.80626,100.54778,L23-BKK4431-1D,41,250,30,31001,520,17,38852
LTE,BKDC284,13.80626,100.54778,L23-BKK4431-2D,42,250,30,31001,520,17,39050
LTE,BKDC284,13.80626,100.54778,L23-BKK4431-3D,43,250,30,31001,520,17,39248
LTE,BKK3986,13.829323,100.573341,L23-BKK3986-1D,41,260,30,31122,520,17,38852
LTE,BKK3986,13.829323,100.573341,L23-BKK3986-2D,42,260,30,31122,520,17,39050
LTE,BKK3986,13.829323,100.573341,L23-BKK3986-3D,43,260,30,31122,520,17,39248
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-1B,21,150,30,31073,520,17,38852
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-3B,23,150,30,31073,520,17,39248
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-2B,22,150,30,31073,520,17,39050
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-2C,32,270,30,31073,520,17,39050
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-3C,33,270,30,31073,520,17,39248
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-1C,31,270,30,31073,520,17,38852
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-1D,41,0,30,31073,520,17,38852
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-3D,43,0,30,31073,520,17,39248
LTE,BKK7954,13.84867,100.5678,L23-BKK7954-2D,42,0,30,31073,520,17,39050
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-3B,195,150,30,31073,520,17,39248
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-2B,185,150,30,31073,520,17,39050
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-1B,175,150,30,31073,520,17,38852
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-1C,176,270,30,31073,520,17,38852
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-2C,186,270,30,31073,520,17,39050
LTE,BKFD084,13.84549,100.56822,L23-BKFD084-3C,196,270,30,31073,520,17,39248
LTE,BKK4003,13.837533,100.589513,L23-BKK4003-1E,51,315,30,31122,520,17,38852
LTE,BKK4003,13.837533,100.589513,L23-BKK4003-2E,52,315,30,31122,520,17,39050
LTE,BKK4003,13.837533,100.589513,L23-BKK4003-3E,53,315,30,31122,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-2G,72,160,30,31002,520,17,39050
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-3G,73,160,30,31002,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-1G,71,160,30,31002,520,17,38852
LTE,BKK1243,13.810697,100.559399,L23-BKK1243-2D,42,300,30,31002,520,17,0
LTE,BKK1243,13.810697,100.559399,L23-BKK1243-1D,41,300,30,31002,520,17,38852
LTE,BKK1243,13.810697,100.559399,L23-BKK1243-3D,43,300,30,31002,520,17,39248
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-1A,11,340,30,31122,520,17,38852
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-3A,13,340,30,31122,520,17,39248
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-2A,12,340,30,31122,520,17,39050
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-2B,22,60,30,31122,520,17,39050
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-3B,23,60,30,31122,520,17,39248
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-1B,21,60,30,31122,520,17,38852
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-1C,31,120,30,31122,520,17,38852
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-3C,33,120,30,31122,520,17,39248
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-2C,32,120,30,31122,520,17,39050
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-2D,42,240,30,31122,520,17,39050
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-3D,43,240,30,31122,520,17,39248
LTE,BKK2859,13.846522,100.576085,L23-BKK2859-1D,41,240,30,31122,520,17,38852
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-1A,11,60,30,31122,520,17,38852
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-2A,12,60,30,31122,520,17,39050
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-3A,13,60,30,31122,520,17,39248
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-3B,23,130,30,31122,520,17,39248
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-2B,22,130,30,31122,520,17,39050
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-1B,21,130,30,31122,520,17,38852
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-1C,31,210,30,31122,520,17,38852
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-2C,32,210,30,31122,520,17,39050
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-3C,33,210,30,31122,520,17,39248
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-3D,43,300,30,31122,520,17,39248
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-2D,42,300,30,31122,520,17,39050
LTE,BKK7047,13.83654,100.57745,L23-BKK7047-1D,41,300,30,31122,520,17,38852
LTE,BKK0466,13.850896,100.561682,L23-BKK0466-1C,31,250,30,31073,520,17,38852
LTE,BKK0466,13.850896,100.561682,L23-BKK0466-3C,33,250,30,31073,520,17,39248
LTE,BKK1556,13.85109591,100.5620361,L23-BKK1556-1A,11,360,170,31073,520,17,38852
LTE,BKK1556,13.85109591,100.5620361,L23-BKK1556-2A,12,360,170,31073,520,17,39050
LTE,BKK1556,13.85109591,100.5620361,L23-BKK1556-3A,13,360,170,31073,520,17,39248
LTE,BKK1557,13.8510955,100.5621009,L23-BKK1557-1A,11,360,170,31073,520,17,38852
LTE,BKK1557,13.8510955,100.5621009,L23-BKK1557-2A,12,360,170,31073,520,17,39050
LTE,BKK1557,13.8510955,100.5621009,L23-BKK1557-3A,13,360,170,31073,520,17,39248
LTE,BKK0466,13.850896,100.561682,L23-BKK0466-3A,13,0,30,31073,520,17,39248
LTE,BKK1569,13.85115865,100.5621198,L23-BKK1569-1A,11,360,170,31073,520,17,38852
LTE,BKK1569,13.85115865,100.5621198,L23-BKK1569-2A,12,360,170,31073,520,17,39050
LTE,BKK1569,13.85115865,100.5621198,L23-BKK1569-3A,13,360,170,31073,520,17,39248
LTE,BKK1569,13.85115865,100.5621198,L23-BKK1569-3B,23,360,170,31073,520,17,39248
LTE,BKK1569,13.85115865,100.5621198,L23-BKK1569-2B,22,360,170,31073,520,17,39050
LTE,BKK1569,13.85115865,100.5621198,L23-BKK1569-1B,21,360,170,31073,520,17,38852
LTE,BKK1570,13.85116728,100.5621846,L23-BKK1570-1A,11,360,170,31073,520,17,38852
LTE,BKK1570,13.85116728,100.5621846,L23-BKK1570-3A,13,360,170,31073,520,17,39248
LTE,BKK1570,13.85116728,100.5621846,L23-BKK1570-2A,12,360,170,31073,520,17,39050
LTE,BKK1570,13.85116728,100.5621846,L23-BKK1570-2B,22,360,170,31073,520,17,39050
LTE,BKK1570,13.85116728,100.5621846,L23-BKK1570-3B,23,360,170,31073,520,17,39248
LTE,BKK1570,13.85116728,100.5621846,L23-BKK1570-1B,21,360,170,31073,520,17,38852
LTE,BKK1574,13.85110554,100.5619437,L23-BKK1574-1A,11,360,170,31073,520,17,38852
LTE,BKK1574,13.85110554,100.5619437,L23-BKK1574-2A,12,360,170,31073,520,17,39050
LTE,BKK1574,13.85110554,100.5619437,L23-BKK1574-3A,13,360,170,31073,520,17,39248
LTE,BKK3111,13.85158926,100.5625483,L23-BKK3111-1A,11,360,170,31073,520,17,38852
LTE,BKK3111,13.85158926,100.5625483,L23-BKK3111-2A,12,360,170,31073,520,17,39050
LTE,BKK3111,13.85158926,100.5625483,L23-BKK3111-3A,13,360,170,31073,520,17,39248
LTE,BKK0466,13.850896,100.561682,L23-BKK0466-1A,11,0,30,31073,520,17,38852
LTE,BKK0466,13.850896,100.561682,L23-BKK0466-2A,12,0,30,31073,520,17,39050
LTE,BKK0466,13.850896,100.561682,L23-BKK0466-2B,22,180,30,31073,520,17,39050
LTE,BKK0466,13.850896,100.561682,L23-BKK0466-1B,21,180,30,31073,520,17,38852
LTE,BKK1373,13.844521,100.564849,L23-BKK1373-3A,13,360,170,31073,520,17,39248
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-3B,23,360,170,31002,520,17,39248
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-3C,33,360,170,31002,520,17,39248
LTE,BKK2461,13.81279666,100.5647221,L23-BKK2461-2A,12,30,30,31002,520,17,39050
LTE,BKK0279,13.80198573,100.559045,L23-BKK0279-1D,41,270,30,31002,520,17,38852
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-2C,32,360,170,31003,520,17,39050
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-2D,42,360,170,31003,520,17,39050
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-1D,41,360,170,31003,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-1B,21,360,170,31002,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-1C,31,360,170,31002,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-2C,32,360,170,31002,520,17,39050
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-3E,53,360,170,31002,520,17,0
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-3F,63,360,170,31002,520,17,39248
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-2F,62,360,170,31002,520,17,39050
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-1H,81,360,170,31002,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-1I,91,360,170,31002,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-2I,92,360,170,31002,520,17,39050
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-3B,23,360,170,31002,520,17,0
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-2B,22,360,170,31002,520,17,0
LTE,BKK1835,13.8132914,100.5609515,L23-BKK1835-1A,11,360,170,33052,520,17,38852
LTE,BKK1835,13.8132914,100.5609515,L23-BKK1835-2A,12,360,170,33052,520,17,39050
LTE,BKK1835,13.8132914,100.5609515,L23-BKK1835-3A,13,360,170,33052,520,17,39248
LTE,BKK1836,13.80708162,100.5720851,L23-BKK1836-1A,11,360,170,33052,520,17,38852
LTE,BKK1836,13.80708162,100.5720851,L23-BKK1836-2A,12,360,170,33052,520,17,39050
LTE,BKK1836,13.80708162,100.5720851,L23-BKK1836-3A,13,360,170,33052,520,17,39248
LTE,BKK3039,13.79934998,100.5603131,L23-BKK3039-1A,11,360,170,31002,520,17,38852
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-1B,21,360,170,31002,520,17,0
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-3C,33,360,170,31002,520,17,39248
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-1F,61,360,170,31002,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-3I,93,360,170,31002,520,17,39248
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-2A,12,360,170,31003,520,17,39050
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-3D,43,360,170,31003,520,17,39248
LTE,BKK0680,13.80681835,100.5596875,L23-BKK0680-3B,23,100,30,31002,520,17,39248
LTE,BKK3837,13.83339,100.55441,L23-BKK3837-2B,22,160,30,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2C,32,360,170,31002,520,17,39050
LTE,BKK3097,13.81717916,100.5577649,L23-BKK3097-3A,13,360,170,31002,520,17,39248
LTE,BKK1638,13.81833588,100.5635843,L23-BKK1638-1A,11,360,170,31002,520,17,38852
LTE,BKK1638,13.81833588,100.5635843,L23-BKK1638-2A,12,360,170,31002,520,17,39050
LTE,BKK1638,13.81833588,100.5635843,L23-BKK1638-3A,13,360,170,31002,520,17,39248
LTE,BKK1821,13.809719,100.567993,L23-BKK1821-1A,11,360,170,31022,520,17,38852
LTE,BKK1821,13.809719,100.567993,L23-BKK1821-2A,12,360,170,31022,520,17,39050
LTE,BKK1821,13.809719,100.567993,L23-BKK1821-3A,13,360,170,31022,520,17,39248
LTE,BKK1908,13.82464887,100.5588626,L23-BKK1908-1A,11,360,170,31002,520,17,38852
LTE,BKK1908,13.82464887,100.5588626,L23-BKK1908-2A,12,360,170,31002,520,17,39050
LTE,BKK1908,13.82464887,100.5588626,L23-BKK1908-3A,13,360,170,31002,520,17,39248
LTE,BKK1834,13.80160832,100.5531877,L23-BKK1834-2A,12,360,170,33052,520,17,39050
LTE,BKK1834,13.80160832,100.5531877,L23-BKK1834-3A,13,360,170,33052,520,17,39248
LTE,BKK1834,13.80160832,100.5531877,L23-BKK1834-1A,11,360,170,33052,520,17,38852
LTE,BKK1658,13.8052772,100.5603711,L23-BKK1658-3A,13,360,170,31002,520,17,39248
LTE,BKK1658,13.8052772,100.5603711,L23-BKK1658-1A,11,360,170,31002,520,17,38852
LTE,BKK1658,13.8052772,100.5603711,L23-BKK1658-2A,12,360,170,31002,520,17,39050
LTE,BKK1658,13.8052772,100.5603711,L23-BKK1658-2B,22,360,170,31002,520,17,39050
LTE,BKK1658,13.8052772,100.5603711,L23-BKK1658-1B,21,360,170,31002,520,17,38852
LTE,BKK1658,13.8052772,100.5603711,L23-BKK1658-3B,23,360,170,31002,520,17,39248
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-1A,11,10,30,31002,520,17,38852
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-3A,13,10,30,31002,520,17,39248
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-2A,12,10,30,31002,520,17,39050
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-2B,22,100,30,31002,520,17,39050
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-3B,23,100,30,31002,520,17,39248
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-1B,21,100,30,31002,520,17,38852
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-1C,31,230,30,31002,520,17,38852
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-3C,33,230,30,31002,520,17,39248
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-2C,32,230,30,31002,520,17,39050
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-2D,42,300,30,31002,520,17,39050
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-3D,43,300,30,31002,520,17,39248
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-1D,41,300,30,31002,520,17,38852
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-1E,51,360,30,31002,520,17,38852
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-3E,53,360,30,31002,520,17,39248
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-2E,52,360,30,31002,520,17,39050
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-2F,62,360,30,31002,520,17,39050
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-3F,63,360,30,31002,520,17,39248
LTE,BKK1892,13.82878064,100.5571232,L23-BKK1892-1F,61,360,30,31002,520,17,38852
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-1A,11,330,30,31122,520,17,38852
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-3A,13,330,30,31122,520,17,39248
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-2A,12,330,30,31122,520,17,39050
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-2B,22,30,30,31122,520,17,39050
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-3B,23,30,30,31122,520,17,39248
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-1B,21,30,30,31122,520,17,38852
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-1C,31,90,30,31122,520,17,38852
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-3C,33,90,30,31122,520,17,39248
LTE,BKK7165,13.82217,100.5843,L23-BKK7165-2C,32,90,30,31122,520,17,39050
LTE,BKK1327,13.81798257,100.5595583,L23-BKK1327-1A,11,360,170,31002,520,17,38852
