SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN,PCI
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-2C,32,190,30,31013,520,17,39050,136
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-3C,33,190,30,31013,520,17,39248,136
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-1C,31,190,30,31013,520,17,38852,136
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-1D,41,290,30,31013,520,17,38852,137
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-3D,43,290,30,31013,520,17,39248,137
LTE,BKK7010,13.73441,100.39507,L23-BKK7010-2D,42,290,30,31013,520,17,39050,137
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-3A,13,10,30,31111,520,17,39248,329
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-2A,12,10,30,31111,520,17,39050,329
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-1A,11,10,30,31111,520,17,38852,329
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-1B,21,120,30,31111,520,17,38852,330
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-2B,22,120,30,31111,520,17,39050,330
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-3B,23,120,30,31111,520,17,39248,330
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-3C,33,180,30,31111,520,17,39248,331
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-2C,32,180,30,31111,520,17,39050,331
LTE,BKK0284,13.69481208,100.4218025,L23-BKK0284-1C,31,180,30,31111,520,17,38852,331
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-1A,11,0,30,31111,520,17,38852,66
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-3A,13,0,30,31111,520,17,39248,66
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-2A,12,0,30,31111,520,17,39050,66
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-2B,22,120,30,31111,520,17,39050,181
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-3B,23,120,30,31111,520,17,39248,181
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-1B,21,120,30,31111,520,17,38852,181
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-1C,31,240,30,31111,520,17,38852,50
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-3C,33,240,30,31111,520,17,39248,50
LTE,BKK2844,13.69465502,100.4302334,L23-BKK2844-2C,32,240,30,31111,520,17,39050,50
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-1A,11,340,30,31111,520,17,38852,210
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-2A,12,340,30,31111,520,17,39050,210
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-3A,13,340,30,31111,520,17,39248,210
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-3B,23,65,30,31111,520,17,39248,239
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-2B,22,65,30,31111,520,17,39050,239
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-1B,21,65,30,31111,520,17,38852,239
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-1C,31,180,30,31111,520,17,38852,237
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-2C,32,180,30,31111,520,17,39050,237
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-3C,33,180,30,31111,520,17,39248,237
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-3D,43,270,30,31111,520,17,39248,241
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-2D,42,270,30,31111,520,17,39050,241
LTE,BKK4329,13.68587264,100.3927272,L23-BKK4329-1D,41,270,30,31111,520,17,38852,241
LTE,BKK0112,13.743051,100.406927,L23-BKK0112-2B,22,120,30,31013,520,17,39050,40
LTE,BKK0112,13.743051,100.406927,L23-BKK0112-1B,21,120,30,31013,520,17,38852,40
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-1A,11,95,30,31013,520,17,38852,362
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-2A,12,95,30,31013,520,17,39050,362
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-3A,13,95,30,31013,520,17,39248,362
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-3B,23,185,30,31013,520,17,39248,363
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-2B,22,185,30,31013,520,17,39050,363
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-1B,21,185,30,31013,520,17,38852,363
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-1C,31,260,30,31013,520,17,38852,364
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-2C,32,260,30,31013,520,17,39050,364
LTE,BKK5563,13.71004,100.39554,L23-BKK5563-3C,33,260,30,31013,520,17,39248,364
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-1A,11,10,30,31062,520,17,38852,202
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-2A,12,10,30,31062,520,17,39050,202
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-3A,13,10,30,31062,520,17,39248,202
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-3B,23,70,30,31062,520,17,39248,203
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-2B,22,70,30,31062,520,17,39050,203
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-1B,21,70,30,31062,520,17,38852,203
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-1C,31,140,30,31062,520,17,38852,103
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-2C,32,140,30,31062,520,17,39050,103
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-3C,33,140,30,31062,520,17,39248,103
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-3D,43,240,30,31062,520,17,39248,204
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-2D,42,240,30,31062,520,17,39050,204
LTE,BKK5855,13.70936,100.42522,L23-BKK5855-1D,41,240,30,31062,520,17,38852,204
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-1A,11,45,30,31111,520,17,38852,163
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-2A,12,45,30,31111,520,17,39050,163
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-3A,13,45,30,31111,520,17,39248,163
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-3B,23,130,30,31111,520,17,39248,164
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-2B,22,130,30,31111,520,17,39050,164
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-1B,21,130,30,31111,520,17,38852,164
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-1C,31,205,30,0,520,17,38852,166
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-2C,32,205,30,31111,520,17,39050,166
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-3C,33,205,30,31111,520,17,39248,166
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-3D,43,280,30,31111,520,17,39248,165
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-2D,42,280,30,31111,520,17,39050,165
LTE,BKK5857,13.68938,100.40849,L23-BKK5857-1D,41,280,30,31111,520,17,38852,165
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-1A,11,350,30,31062,520,17,38852,93
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-2A,12,350,30,31062,520,17,39050,93
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-3A,13,350,30,31062,520,17,39248,93
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-3B,23,90,30,31062,520,17,39248,94
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-2B,22,90,30,31062,520,17,39050,94
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-1B,21,90,30,31062,520,17,38852,94
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-1C,31,170,30,31062,520,17,38852,153
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-2C,32,170,30,31062,520,17,39050,153
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-3C,33,170,30,31062,520,17,39248,153
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-3D,43,250,30,31062,520,17,39248,95
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-2D,42,250,30,31062,520,17,39050,95
LTE,BKK6136,13.72055,100.43036,L23-BKK6136-1D,41,250,30,31062,520,17,38852,95
LTE,BKK6623,13.736,100.37282,L23-BKK6623-1A,11,45,30,31013,520,17,38852,30
LTE,BKK6623,13.736,100.37282,L23-BKK6623-3A,13,45,30,31013,520,17,39248,30
LTE,BKK6623,13.736,100.37282,L23-BKK6623-2A,12,45,30,31013,520,17,39050,30
LTE,BKK6623,13.736,100.37282,L23-BKK6623-2B,22,160,30,31013,520,17,39050,32
LTE,BKK6623,13.736,100.37282,L23-BKK6623-3B,23,160,30,31013,520,17,39248,32
LTE,BKK6623,13.736,100.37282,L23-BKK6623-1B,21,160,30,31013,520,17,38852,32
LTE,BKK6623,13.736,100.37282,L23-BKK6623-1C,31,235,30,31013,520,17,38852,31
LTE,BKK6623,13.736,100.37282,L23-BKK6623-3C,33,235,30,31013,520,17,39248,31
LTE,BKK6623,13.736,100.37282,L23-BKK6623-2C,32,235,30,31013,520,17,39050,31
LTE,BKK6623,13.736,100.37282,L23-BKK6623-2D,42,320,30,31013,520,17,39050,29
LTE,BKK6623,13.736,100.37282,L23-BKK6623-3D,43,320,30,31013,520,17,39248,29
LTE,BKK6623,13.736,100.37282,L23-BKK6623-1D,41,320,30,31013,520,17,38852,29
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-1A,11,340,30,31111,520,17,38852,139
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-2A,12,340,30,31111,520,17,39050,139
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-3A,13,340,30,31111,520,17,39248,139
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-3B,23,70,30,31111,520,17,39248,62
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-2B,22,70,30,31111,520,17,39050,62
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-1B,21,70,30,31111,520,17,38852,62
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-1C,31,180,30,31111,520,17,38852,64
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-2C,32,180,30,31111,520,17,39050,64
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-3C,33,180,30,31111,520,17,39248,64
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-3D,43,270,30,31111,520,17,39248,63
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-2D,42,270,30,31111,520,17,39050,63
LTE,BKK6679,13.69635,100.43488,L23-BKK6679-1D,41,270,30,31111,520,17,38852,63
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-1A,11,50,30,31062,520,17,38852,377
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-2A,12,50,30,31062,520,17,39050,377
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-3A,13,50,30,31062,520,17,39248,377
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-3B,23,125,30,31062,520,17,39248,378
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-2B,22,125,30,31062,520,17,39050,378
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-1B,21,125,30,31062,520,17,38852,378
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-1C,31,195,30,31062,520,17,38852,379
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-2C,32,195,30,31062,520,17,39050,379
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-3C,33,195,30,31062,520,17,39248,379
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-3D,43,330,30,31062,520,17,39248,375
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-2D,42,330,30,31062,520,17,39050,375
LTE,BKK6556,13.70708,100.43133,L23-BKK6556-1D,41,330,30,31062,520,17,38852,375
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-1A,11,350,30,31062,520,17,38852,287
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-2A,12,350,30,31062,520,17,39050,287
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-3A,13,350,30,31062,520,17,39248,287
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-3B,23,70,30,31062,520,17,39248,288
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-2B,22,70,30,31062,520,17,39050,288
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-1B,21,70,30,31062,520,17,38852,288
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-1C,31,165,30,31062,520,17,38852,289
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-2C,32,165,30,31062,520,17,39050,289
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-3C,33,165,30,31062,520,17,39248,289
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-3D,43,235,30,31062,520,17,39248,285
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-2D,42,235,30,31062,520,17,39050,285
LTE,BKK6625,13.73453,100.45979,L23-BKK6625-1D,41,235,30,31062,520,17,38852,285
LTE,BKK5025,13.74883,100.35779,L23-BKK5025-1D,41,280,30,31012,520,17,38852,390
LTE,BKK1397,13.712328,100.418939,L23-BKK1397-1A,11,360,170,31062,520,17,38852,434
LTE,BKK1397,13.712328,100.418939,L23-BKK1397-2A,12,360,170,31062,520,17,39050,434
LTE,BKK1397,13.712328,100.418939,L23-BKK1397-3A,13,360,170,31062,520,17,39248,434
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-3A,13,40,30,31062,520,17,39248,293
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-1A,11,40,30,31062,520,17,38852,293
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-2A,12,40,30,31062,520,17,39050,293
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-2B,22,110,30,31062,520,17,39050,294
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-1B,21,110,30,31062,520,17,38852,294
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-3B,23,110,30,31062,520,17,39248,294
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-3C,33,190,30,31062,520,17,39248,295
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-1C,31,190,30,31062,520,17,38852,295
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-2C,32,190,30,31062,520,17,39050,295
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-2D,42,250,30,31062,520,17,39050,291
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-1D,41,250,30,31062,520,17,38852,291
LTE,BKK0137,13.712369,100.438496,L23-BKK0137-3D,43,250,30,31062,520,17,39248,291
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-1A,11,25,30,31013,520,17,38852,190
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-3A,13,25,30,31013,520,17,39248,190
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-2A,12,25,30,31013,520,17,39050,190
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-2B,22,100,30,31013,520,17,39050,191
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-3B,23,100,30,31013,520,17,39248,191
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-1B,21,100,30,31013,520,17,38852,191
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-1C,31,180,30,31013,520,17,38852,192
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-3C,33,180,30,31013,520,17,39248,192
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-2C,32,180,30,31013,520,17,39050,192
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-2D,42,265,30,31013,520,17,39050,194
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-3D,43,265,30,31013,520,17,39248,194
LTE,BKK0138,13.70998,100.409391,L23-BKK0138-1D,41,265,30,31013,520,17,38852,194
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-1A,11,0,30,31013,520,17,38852,175
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-3A,13,0,30,31013,520,17,39248,175
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-2A,12,0,30,31013,520,17,39050,175
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-2B,22,105,30,31013,520,17,39050,176
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-3B,23,105,30,31013,520,17,39248,176
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-1B,21,105,30,31013,520,17,38852,176
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-1C,31,180,30,31013,520,17,38852,177
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-3C,33,180,30,31013,520,17,39248,177
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-2C,32,180,30,31013,520,17,39050,177
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-2D,42,260,30,31013,520,17,39050,179
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-3D,43,260,30,31013,520,17,39248,179
LTE,BKK2125,13.74224876,100.373123,L23-BKK2125-1D,41,260,30,31013,520,17,38852,179
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-1A,11,0,30,31111,520,17,38852,307
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-2A,12,0,30,31111,520,17,39050,307
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-3A,13,0,30,31111,520,17,39248,307
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-3B,23,120,30,31111,520,17,39248,308
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-2B,22,120,30,31111,520,17,39050,308
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-1B,21,120,30,31111,520,17,38852,308
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-1C,31,240,30,31111,520,17,38852,309
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-2C,32,240,30,31111,520,17,39050,309
LTE,BKK2411,13.67035129,100.3929046,L23-BKK2411-3C,33,240,30,31111,520,17,39248,309
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-1A,11,315,30,31013,520,17,38852,313
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-2A,12,315,30,31013,520,17,39050,313
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-3A,13,315,30,31013,520,17,39248,313
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-3B,23,60,30,31013,520,17,39248,314
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-2B,22,60,30,31013,520,17,39050,314
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-1B,21,60,30,31013,520,17,38852,314
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-1C,31,130,30,31013,520,17,38852,315
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-2C,32,130,30,31013,520,17,39050,315
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-3C,33,130,30,31013,520,17,39248,315
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-3D,43,240,30,31013,520,17,39248,317
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-2D,42,240,30,31013,520,17,39050,317
LTE,BKK2639,13.72131504,100.3885911,L23-BKK2639-1D,41,240,30,31013,520,17,38852,317
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-1A,11,10,30,31111,520,17,38852,420
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-3A,13,10,30,31111,520,17,39248,420
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-2A,12,10,30,31111,520,17,39050,420
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-2B,22,90,30,31111,520,17,39050,421
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-3B,23,90,30,31111,520,17,39248,421
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-1B,21,90,30,31111,520,17,38852,421
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-1C,31,190,30,31111,520,17,38852,389
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-3C,33,190,30,31111,520,17,39248,389
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-2C,32,190,30,31111,520,17,39050,389
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-3A,13,10,30,31062,520,17,39248,272
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-1A,11,10,30,31062,520,17,38852,272
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-2A,12,10,30,31062,520,17,39050,272
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-2B,22,120,30,31062,520,17,39050,273
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-1B,21,120,30,31062,520,17,38852,273
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-3B,23,120,30,31062,520,17,39248,273
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-3C,33,205,30,31062,520,17,39248,274
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-1C,31,205,30,31062,520,17,38852,274
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-2C,32,205,30,31062,520,17,39050,274
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-2D,42,285,30,31062,520,17,39050,270
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-1D,41,285,30,31062,520,17,38852,270
LTE,BKK4361,13.7124,100.44678,L23-BKK4361-3D,43,285,30,31062,520,17,39248,270
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-1A,11,25,30,31062,520,17,38852,165
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-2A,12,25,30,31062,520,17,39050,165
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-3A,13,25,30,31062,520,17,39248,165
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-3B,23,125,30,31062,520,17,39248,166
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-2B,22,125,30,31062,520,17,39050,166
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-1B,21,125,30,31062,520,17,38852,166
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-1C,31,215,30,31062,520,17,38852,167
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-2C,32,215,30,31062,520,17,39050,167
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-3C,33,215,30,31062,520,17,39248,167
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-3D,43,305,30,31062,520,17,39248,169
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-2D,42,305,30,31062,520,17,39050,169
LTE,BKK4363,13.73278,100.42749,L23-BKK4363-1D,41,305,30,31062,520,17,38852,169
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-1A,11,0,30,31062,520,17,38852,236
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-2A,12,0,30,31062,520,17,39050,236
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-3A,13,0,30,31062,520,17,39248,236
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-3B,23,85,30,31062,520,17,39248,237
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-2B,22,85,30,31062,520,17,39050,237
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-1B,21,85,30,31062,520,17,38852,237
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-1C,31,170,30,31062,520,17,38852,238
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-2C,32,170,30,31062,520,17,39050,238
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-3C,33,170,30,31062,520,17,39248,238
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-3D,43,290,30,31062,520,17,39248,234
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-2D,42,290,30,31062,520,17,39050,234
LTE,BKK4950,13.74051,100.42661,L23-BKK4950-1D,41,290,30,31062,520,17,38852,234
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-1A,11,10,30,31013,520,17,38852,12
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-2A,12,10,30,31013,520,17,39050,12
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-3A,13,10,30,31013,520,17,39248,12
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-3B,23,110,30,31013,520,17,39248,13
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-2B,22,110,30,31013,520,17,39050,13
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-1B,21,110,30,31013,520,17,38852,13
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-1C,31,180,30,31013,520,17,38852,14
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-2C,32,180,30,31013,520,17,39050,14
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-3C,33,180,30,31013,520,17,39248,14
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-3D,43,270,30,31013,520,17,39248,16
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-2D,42,270,30,31013,520,17,39050,16
LTE,BKK5346,13.7375,100.36332,L23-BKK5346-1D,41,270,30,31013,520,17,38852,16
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-1A,11,0,30,31013,520,17,38852,370
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-2A,12,0,30,31013,520,17,39050,370
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-3A,13,0,30,31013,520,17,39248,370
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-3B,23,90,30,31013,520,17,39248,371
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-2B,22,90,30,31013,520,17,39050,371
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-1B,21,90,30,31013,520,17,38852,371
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-1C,31,165,30,31013,520,17,38852,372
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-2C,32,165,30,31013,520,17,39050,372
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-3C,33,165,30,31013,520,17,39248,372
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-3D,43,270,30,31013,520,17,39248,374
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-2D,42,270,30,31013,520,17,39050,374
LTE,BKK5873,13.71904,100.3816,L23-BKK5873-1D,41,270,30,31013,520,17,38852,374
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-1A,11,350,30,31111,520,17,38852,106
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-3A,13,350,30,31111,520,17,39248,106
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-2A,12,350,30,31111,520,17,39050,106
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-2B,22,130,30,31111,520,17,39050,107
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-3B,23,130,30,31111,520,17,39248,107
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-1B,21,130,30,31111,520,17,38852,107
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-1C,31,235,30,31111,520,17,38852,117
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-3C,33,235,30,31111,520,17,39248,117
LTE,BKK6094,13.68089,100.40002,L23-BKK6094-2C,32,235,30,31111,520,17,39050,117
LTE,BKK6153,13.67771,100.39114,L23-BKK6153-2A,12,0,30,31111,520,17,39050,410
LTE,BKK6153,13.67771,100.39114,L23-BKK6153-3A,13,0,30,31111,520,17,39248,410
LTE,BKK6153,13.67771,100.39114,L23-BKK6153-1A,11,0,30,31111,520,17,38852,410
LTE,BKK6153,13.67771,100.39114,L23-BKK6153-1B,21,45,30,31111,520,17,38852,411
LTE,BKK6153,13.67771,100.39114,L23-BKK6153-3B,23,45,30,31111,520,17,39248,411
LTE,BKK6153,13.67771,100.39114,L23-BKK6153-2B,22,45,30,31111,520,17,39050,411
