SYSTEM	SITE	LAT	LON	CELL_NAME	CID	DIR	ANT_BW	LAC	MCC	MNC	EARFCN	PCI
LTE	CBI0278-L23	13.346944	101.016388	L23-CBI0278-3C	33	130	30	33163	520	17	39248                                                       	306
LTE	CBI1153-L23	13.50515	101.23854	L23-CBI1153-1B	21	140	30	33033	520	17	38852                                                       	101
LTE	CBI0213-L23	12.943055	100.974166	L23-CBI0213-3D	43	305	30	33083	520	17	39248                                                       	389
LTE	CBI0464-L23	13.160598	101.050998	L23-CBI0464-3B	23	180	30	33091	520	17	39248                                                       	161
LTE	CBI0412-L23	13.4825	101.322777	L23-CBI0412-1A	11	0	30	33033	520	17	38852                                                       	297
LTE	CBI0561-L23	13.2125	100.940833	L23-CBI0561-2B	22	90	30	33093	520	17	39050                                                       	251
LTE	CBI1286-L23	12.92687	100.88656	L23-CBI1286-3D	43	210	30	33081	520	17	39248                                                       	275
LTE	CBI0523-L23	13.084714	100.934171	L23-CBI0523-1C	31	150	30	33091	520	17	38852                                                       	87
LTE	CBI1327-L23	13.048	100.90144	L23-CBI1327-2C	32	240	30	33091	520	17	39050                                                       	251
LTE	CBI0745-L23	12.928611	100.923611	L23-CBI0745-2C	32	200	30	33081	520	17	39050                                                       	32
LTE	CBI0363-L23	12.95865	100.88713	L23-CBI0363-3A	13	360	30	33081	520	17	39248                                                       	236
LTE	CBI1238-L23	13.39052	101.02403	L23-CBI1238-2C	32	160	30	33161	520	17	39050                                                       	142
LTE	CBI0610-L23	13.0875	100.966944	L23-CBI0610-3C	33	300	30	33091	520	17	39248                                                       	136
LTE	CBI0780-L23	13.089166	100.961111	L23-CBI0780-2C	32	230	30	33091	520	17	39050                                                       	215
LTE	CBI0059-L23	12.890457	100.884544	L23-CBI0059-3C	33	150	30	33083	520	17	39248                                                       	146
LTE	CBI0925-L23	13.277902	100.922517	L23-CBI0925-1E	51	300	30	33162	520	17	38852                                                       	309
LTE	CBI1318-L23	13.14354	100.9132	L23-CBI1318-2D	42	290	30	33091	520	17	39050                                                       	223
LTE	CBI1313-L23	13.11158	100.91681	L23-CBI1313-1D	41	180	30	33091	520	17	38852                                                       	33
LTE	CBI0633-L23	13.0814	101.16511	L23-CBI0633-3B	23	120	30	33092	520	17	39248                                                       	64
LTE	CBI0344-L23	13.3708732	100.9922811	L23-CBI0344-2A	12	10	30	33161	520	17	39050                                                       	93
LTE	CBI1371-L23	13.346439	101.082098	L23-CBI1371-3A	13	30	30	33163	520	17	39248                                                       	397
LTE	CBI1160-L23	13.296666	100.916666	L23-CBI1160-2B	22	100	30	33162	520	17	39050                                                       	322
LTE	CBI1289-L23	13.053102	100.925785	L23-CBI1289-3A	13	340	30	33091	520	17	39248                                                       	326
LTE	CBI0898-L23	13.014722	100.985277	L23-CBI0898-3B	23	130	30	33083	520	17	39248                                                       	75
LTE	CBI1294-L23	12.7681	100.9366	L23-CBI1294-2B	22	160	30	33083	520	17	39050                                                       	338
LTE	CBI0413-L23	13.3325	101.137777	L23-CBI0413-1D	41	180	30	33163	520	17	38852                                                       	400
LTE	CBI0328-L23	12.92323954	100.8599953	L23-CBI0328-3B	23	0	30	33081	520	17	39248                                                       	432
LTE	CBI0661-L23	12.87017	100.891511	L23-CBI0661-1A	11	330	30	33083	520	17	38852                                                       	235
LTE	CBI0660-L23	13.305431	101.121093	L23-CBI0660-3A	13	0	30	33163	520	17	39248                                                       	495
LTE	CBI0017-L23	13.302777	101.11	L23-CBI0017-1E	51	240	30	33163	520	17	38852                                                       	164
LTE	CBI0513-L23	12.806666	100.931111	L23-CBI0513-1C	31	240	30	33083	520	17	38852                                                       	168
LTE	CBI0052-L23	13.383333	101.122222	L23-CBI0052-3F	63	280	30	33163	520	17	39248                                                       	314
LTE	CBI0747-L23	12.909444	100.901944	L23-CBI0747-1A	11	30	30	33081	520	17	38852                                                       	321
LTE	CBI0507-L23	13.46528	101.08833	L23-CBI0507-1A	11	10	30	33163	520	17	38852                                                       	396
LTE	CBI1123-L23	12.950387	100.888742	L23-CBI1123-2B	22	0	30	33081	520	17	39050                                                       	497
LTE	CBI0521-L23	12.917222	100.885555	L23-CBI0521-3D	43	270	30	33081	520	17	39248                                                       	295
LTE	CBI0987-L23	13.27851	100.9415	L23-CBI0987-3D	43	160	30	33162	520	17	39248                                                       	97
LTE	CBI0375-L23	13.421666	101.095555	L23-CBI0375-2E	52	230	30	33163	520	17	39050                                                       	277
LTE	CBI1151-L23	13.414615	101.27839	L23-CBI1151-1C	31	210	30	33092	520	17	38852                                                       	47
LTE	CBI0879-L23	13.0975	100.9225	L23-CBI0879-1A	11	0	30	33091	520	17	38852                                                       	311
LTE	CBI0911-L23	13.415555	101.024444	L23-CBI0911-1F	61	330	30	33161	520	17	38852                                                       	362
LTE	CBI0553-L23	13.454766	101.0712	L23-CBI0553-2F	62	330	30	33163	520	17	39050                                                       	23
LTE	CBI0125-L23	12.767424	100.933133	L23-CBI0125-3Q	173	290	30	33083	520	17	39248                                                       	320
LTE	CBI1088-L23	12.73598	100.99308	L23-CBI1088-1C	31	270	30	33082	520	17	38852                                                       	342
LTE	CBI0005-L23	13.286944	100.938888	L23-CBI0005-1A	11	340	30	33162	520	17	38852                                                       	348
LTE	CBI1293-L23	13.107165	100.950355	L23-CBI1293-2E	52	260	30	33091	520	17	39050                                                       	208
LTE	CBI0079-L23	13.336944	101.064722	L23-CBI0079-2E	52	290	30	33163	520	17	39050                                                       	415
LTE	CBI0013-L23	12.863611	100.895833	L23-CBI0013-1A	11	350	30	33083	520	17	38852                                                       	160
LTE	CBI0980-L23	13.346388	100.978055	L23-CBI0980-1D	41	240	30	33162	520	17	38852                                                       	217
LTE	CBI0446-L23	13.231904	101.113998	L23-CBI0446-1B	21	100	30	33163	520	17	38852                                                       	108
LTE	CBI0029-L23	13.471388	101.1	L23-CBI0029-3C	33	140	30	33163	520	17	39248                                                       	352
LTE	CBI0861-L23	13.141944	101.384444	L23-CBI0861-1C	31	240	30	33121	520	17	38852                                                       	183
LTE	CBI0859-L23	13.421666	100.994722	L23-CBI0859-2B	22	70	30	33161	520	17	39050                                                       	294
LTE	CBI1248-L23	12.78781	100.94343	L23-CBI1248-3M	133	180	30	33083	520	17	39248                                                       	328
LTE	CBI0561-L23	13.2125	100.940833	L23-CBI0561-3D	43	210	30	33093	520	17	39248                                                       	185
LTE	CBI0254-L23	13.40617999	100.9989047	L23-CBI0254-1C	31	140	30	33161	520	17	38852                                                       	28
LTE	CBI0205-L23	13.44546	101.054664	L23-CBI0205-2F	62	360	30	33163	520	17	39050                                                       	291
LTE	CBI0615-L23	13.316388	100.9575	L23-CBI0615-2C	32	180	30	33162	520	17	39050                                                       	256
LTE	CBI0357-L23	12.92990948	100.8813313	L23-CBI0357-1D	41	360	30	33081	520	17	38852                                                       	462
LTE	CBI1149-L23	12.933888	101.032777	L23-CBI1149-3B	23	180	30	33083	520	17	39248                                                       	334
LTE	CBI1093-L23	13.08593	100.953323	L23-CBI1093-3D	43	120	30	33091	520	17	39248                                                       	395
LTE	CBI0203-L23	13.361111	101.085833	L23-CBI0203-2D	42	240	30	33163	520	17	39050                                                       	209
LTE	CBI0217-L23	13.103611	101.009166	L23-CBI0217-3F	63	270	30	33091	520	17	39248                                                       	26
LTE	CBI0558-L23	13.453055	101.060277	L23-CBI0558-2B	22	60	30	33163	520	17	39050                                                       	310
LTE	CBI1321-L23	12.60863654	100.9622372	L23-CBI1321-2B	22	110	30	33082	520	17	39050                                                       	17
LTE	CBI0556-L23	13.446379	101.034087	L23-CBI0556-1B	21	90	30	33161	520	17	38852                                                       	307
LTE	CBI1269-L23	13.40503	101.20442	L23-CBI1269-2B	22	0	30	33033	520	17	39050                                                       	30
LTE	CBI0926-L23	13.276674	100.924813	L23-CBI0926-1C	31	245	30	33162	520	17	38852                                                       	88
LTE	CBI0938-L23	13.082222	100.918055	L23-CBI0938-1A	11	340	30	33091	520	17	38852                                                       	12
LTE	RYG0730-L23	13.05673	101.17135	L23-RYG0730-3B	23	50	30	33092	520	17	39248                                                       	56
LTE	CBI0216-L23	13.199753	101.4618	L23-CBI0216-3C	33	275	30	33121	520	17	39248                                                       	176
LTE	CBI0352-L23	13.35152822	100.9737643	L23-CBI0352-3A	13	300	30	33161	520	17	39248                                                       	140
LTE	CBI0855-L23	13.135555	101.336388	L23-CBI0855-1C	31	240	30	33092	520	17	38852                                                       	25
LTE	CBI0254-L23	13.40617999	100.9989047	L23-CBI0254-2A	12	30	30	33161	520	17	39050                                                       	332
LTE	CBI1325-L23	13.443092	101.041546	L23-CBI1325-1C	31	140	30	33163	520	17	38852                                                       	63
LTE	CBI0950-L23	13.361477	101.004127	L23-CBI0950-3D	43	200	30	33161	520	17	39248                                                       	84
LTE	CBI0011-L23	12.935555	100.89	L23-CBI0011-3E	53	310	30	33081	520	17	39248                                                       	431
LTE	CBI0354-L23	12.951944	100.883333	L23-CBI0354-3A	13	330	30	33081	520	17	39248                                                       	155
LTE	CBI1086-L23	13.119722	100.926666	L23-CBI1086-3D	43	150	30	33091	520	17	39248                                                       	260
LTE	CBI0305-L23	13.081944	100.901388	L23-CBI0305-3D	43	210	30	33091	520	17	39248                                                       	289
LTE	CBI0313-L23	13.38861011	101.0172126	L23-CBI0313-2B	22	60	30	33161	520	17	39050                                                       	370
